customer_id,age_band,residency,segment,created_date
CUST17127,26-35,ES,mass,2025-11-23
CUST19800,26-35,ES,mass,2025-11-24
CUST08896,26-35,ES,mass,2025-12-03
CUST08135,26-35,ES,mass,2025-12-09
CUST05234,26-35,ES,mass,2025-12-12
CUST13934,26-35,ES,mass,2025-12-16
CUST08618,26-35,ES,mass,2025-12-17
CUST12320,26-35,ES,mass,2025-12-17
CUST13535,26-35,ES,mass,2025-12-19
CUST07368,26-35,ES,mass,2025-12-27
CUST18137,26-35,ES,mass,2025-12-27
CUST01648,26-35,ES,mass,2025-12-28
CUST16102,26-35,ES,mass,2026-01-03
CUST17316,26-35,ES,mass,2026-01-11
CUST19135,26-35,ES,mass,2026-01-11
CUST10430,26-35,ES,mass,2026-01-24
CUST06945,26-35,ES,mass,2026-01-28
CUST15926,26-35,ES,mass,2026-01-29
CUST01016,26-35,ES,mass,2026-02-02
CUST05533,36-45,ES,mass,2025-10-15
CUST05852,36-45,ES,mass,2025-10-23
CUST17566,36-45,ES,mass,2025-10-27
CUST03991,36-45,ES,mass,2025-10-30
CUST05615,36-45,ES,mass,2025-11-03
CUST14892,36-45,ES,mass,2025-11-05
CUST19710,36-45,ES,mass,2025-11-05
CUST03486,36-45,ES,mass,2025-11-06
CUST15114,36-45,ES,mass,2025-11-10
CUST02534,36-45,ES,mass,2025-11-11
CUST11625,36-45,ES,mass,2025-11-19
CUST06671,36-45,ES,mass,2025-11-20
CUST12790,36-45,ES,mass,2025-12-04
CUST05017,36-45,ES,mass,2025-12-05
CUST13575,36-45,ES,mass,2025-12-05
CUST14922,36-45,ES,mass,2025-12-15
CUST18603,36-45,ES,mass,2025-12-24
CUST18886,36-45,ES,mass,2025-12-24
CUST01780,36-45,ES,mass,2026-01-02
CUST18218,36-45,ES,mass,2026-01-03
CUST16382,36-45,ES,mass,2026-01-13
CUST09331,36-45,ES,mass,2026-01-16
CUST13052,36-45,ES,mass,2026-01-22
CUST19636,36-45,ES,mass,2026-01-26
CUST07177,36-45,ES,mass,2026-01-29
CUST04462,36-45,ES,mass,2026-02-10
CUST16020,46-60,ES,mass,2025-10-25
CUST09890,46-60,ES,mass,2025-10-30
CUST07258,46-60,ES,mass,2025-11-02
CUST08505,46-60,ES,mass,2025-11-12
CUST05228,46-60,ES,mass,2025-11-18
CUST07896,46-60,ES,mass,2025-11-19
CUST13195,46-60,ES,mass,2025-11-21
CUST04471,46-60,ES,mass,2025-11-28
CUST14629,46-60,ES,mass,2025-12-01
CUST17547,46-60,ES,mass,2025-12-02
CUST15923,46-60,ES,mass,2025-12-04
CUST00200,46-60,ES,mass,2025-12-09
CUST06365,46-60,ES,mass,2025-12-14
CUST10936,46-60,ES,mass,2025-12-14
CUST10942,46-60,ES,mass,2025-12-25
CUST01587,46-60,ES,mass,2026-01-01
CUST19708,46-60,ES,mass,2026-01-16
CUST11055,46-60,ES,mass,2026-02-01
CUST00891,46-60,ES,mass,2026-02-08
CUST17774,46-60,ES,mass,2026-02-11
CUST11306,60+,ES,mass,2025-10-16
CUST14616,60+,ES,mass,2025-10-23
CUST17443,60+,ES,mass,2025-10-26
CUST17598,60+,ES,mass,2025-10-27
CUST06731,60+,ES,mass,2025-10-28
CUST07345,60+,ES,mass,2025-11-12
CUST13363,60+,ES,mass,2025-11-12
CUST07722,60+,ES,mass,2025-11-16
CUST03143,60+,ES,mass,2025-12-09
CUST10985,60+,ES,mass,2025-12-17
CUST08760,60+,ES,mass,2025-12-25
CUST03195,60+,ES,mass,2026-01-14
CUST03167,60+,ES,mass,2026-01-17
CUST02556,18-25,ES,mass,2025-10-26
CUST01971,18-25,ES,mass,2025-10-30
CUST00244,18-25,ES,mass,2025-11-05
CUST18171,18-25,ES,mass,2025-11-05
CUST01077,18-25,ES,mass,2025-11-08
CUST12589,18-25,ES,mass,2025-11-16
CUST06722,18-25,ES,mass,2025-11-25
CUST11434,18-25,ES,mass,2025-12-02
CUST17583,18-25,ES,mass,2025-12-25
CUST15259,18-25,ES,mass,2026-01-01
CUST19751,18-25,ES,mass,2026-01-04
CUST11629,18-25,ES,mass,2026-01-06
CUST11824,18-25,ES,mass,2026-01-09
CUST07636,18-25,ES,mass,2026-01-12
CUST17148,18-25,ES,mass,2026-01-13
CUST10035,18-25,ES,mass,2026-01-14
CUST06984,18-25,ES,mass,2026-01-29
CUST18440,18-25,ES,mass,2026-02-02
CUST12016,18-25,ES,mass,2026-02-06
CUST19068,18-25,ES,mass,2026-02-11
CUST12099,26-35,ES,mass,2025-10-25
CUST11645,26-35,ES,mass,2025-10-27
CUST00320,26-35,ES,mass,2025-11-04
CUST05362,26-35,ES,mass,2025-11-10
CUST13370,26-35,ES,mass,2025-11-11
CUST11217,26-35,ES,mass,2025-11-13
CUST12203,26-35,ES,mass,2025-12-01
CUST08838,26-35,ES,mass,2025-12-06
CUST19273,26-35,ES,mass,2025-12-07
CUST12754,26-35,ES,mass,2025-12-23
CUST06519,26-35,ES,mass,2025-12-30
CUST04984,26-35,ES,mass,2026-01-03
CUST14169,26-35,ES,mass,2026-01-08
CUST12101,26-35,ES,mass,2026-01-16
CUST02759,26-35,ES,mass,2026-01-21
CUST07379,26-35,ES,mass,2026-01-26
CUST05197,26-35,ES,mass,2026-02-10
CUST17438,36-45,ES,mass,2025-10-16
CUST13737,36-45,ES,mass,2025-10-26
CUST05351,36-45,ES,mass,2025-10-30
CUST08480,36-45,ES,mass,2025-11-01
CUST13260,36-45,ES,mass,2025-11-06
CUST18424,36-45,ES,mass,2025-11-06
CUST10774,36-45,ES,mass,2025-11-10
CUST06626,36-45,ES,mass,2025-11-15
CUST13571,36-45,ES,mass,2025-11-15
CUST19525,36-45,ES,mass,2025-11-15
CUST09901,36-45,ES,mass,2025-11-16
CUST03169,36-45,ES,mass,2025-11-30
CUST03526,36-45,ES,mass,2025-12-03
CUST15099,36-45,ES,mass,2025-12-03
CUST07435,36-45,ES,mass,2025-12-08
CUST00110,36-45,ES,mass,2025-12-13
CUST18364,36-45,ES,mass,2025-12-26
CUST19548,36-45,ES,mass,2026-01-12
CUST03873,36-45,ES,mass,2026-01-23
CUST17660,36-45,ES,mass,2026-01-24
CUST10215,36-45,ES,mass,2026-01-28
CUST00894,36-45,ES,mass,2026-01-31
CUST06465,36-45,ES,mass,2026-02-05
CUST16557,36-45,ES,mass,2026-02-06
CUST02265,46-60,ES,mass,2025-10-15
CUST00521,46-60,ES,mass,2025-10-16
CUST16267,46-60,ES,mass,2025-10-16
CUST10262,46-60,ES,mass,2025-10-17
CUST14064,46-60,ES,mass,2025-10-17
CUST01558,46-60,ES,mass,2025-10-25
CUST02596,46-60,ES,mass,2025-10-30
CUST06015,46-60,ES,mass,2025-11-04
CUST03359,46-60,ES,mass,2025-11-12
CUST02628,46-60,ES,mass,2025-11-15
CUST01166,46-60,ES,mass,2025-11-16
CUST07089,46-60,ES,mass,2025-11-19
CUST15727,46-60,ES,mass,2025-11-22
CUST14425,46-60,ES,mass,2025-11-26
CUST19028,46-60,ES,mass,2025-11-30
CUST14247,46-60,ES,mass,2025-12-07
CUST07625,46-60,ES,mass,2025-12-23
CUST03667,46-60,ES,mass,2025-12-24
CUST18262,46-60,ES,mass,2025-12-29
CUST06193,46-60,ES,mass,2026-01-02
CUST05750,46-60,ES,mass,2026-01-04
CUST07066,46-60,ES,mass,2026-01-05
CUST08877,46-60,ES,mass,2026-01-13
CUST18593,46-60,ES,mass,2026-01-17
CUST07944,46-60,ES,mass,2026-01-26
CUST00911,46-60,ES,mass,2026-01-30
CUST11566,46-60,ES,mass,2026-02-02
CUST11787,46-60,ES,mass,2026-02-09
CUST08700,60+,ES,mass,2025-10-19
CUST04879,60+,ES,mass,2025-10-20
CUST05509,60+,ES,mass,2025-10-27
CUST03521,60+,ES,mass,2025-11-02
CUST07819,60+,ES,mass,2025-11-06
CUST16845,60+,ES,mass,2025-11-14
CUST07417,60+,ES,mass,2025-12-23
CUST13653,60+,ES,mass,2025-12-25
CUST07808,60+,ES,mass,2025-12-28
CUST05518,60+,ES,mass,2026-01-17
CUST01927,60+,ES,mass,2026-01-29
CUST07469,60+,ES,mass,2026-01-31
CUST17208,60+,ES,mass,2026-02-01
CUST02727,60+,ES,mass,2026-02-02
CUST18361,18-25,ES,mass,2025-10-20
CUST06302,18-25,ES,mass,2025-10-21
CUST19409,18-25,ES,mass,2025-11-01
CUST16708,18-25,ES,mass,2025-11-03
CUST19981,18-25,ES,mass,2025-11-08
CUST06858,18-25,ES,mass,2025-11-14
CUST03938,18-25,ES,mass,2025-11-17
CUST02479,18-25,ES,mass,2025-11-18
CUST00728,18-25,ES,mass,2025-11-22
CUST19162,18-25,ES,mass,2025-11-29
CUST04122,18-25,ES,mass,2025-12-10
CUST11327,18-25,ES,mass,2025-12-12
CUST14550,18-25,ES,mass,2025-12-16
CUST11244,18-25,ES,mass,2025-12-20
CUST17804,18-25,ES,mass,2025-12-31
CUST03034,18-25,ES,mass,2026-01-20
CUST15768,18-25,ES,mass,2026-01-27
CUST05143,26-35,ES,mass,2025-10-17
CUST02307,26-35,ES,mass,2025-10-30
CUST02434,26-35,ES,mass,2025-10-31
CUST08635,26-35,ES,mass,2025-10-31
CUST18496,26-35,ES,mass,2025-11-02
CUST16575,26-35,ES,mass,2025-11-03
CUST00669,26-35,ES,mass,2025-11-07
CUST11966,26-35,ES,mass,2025-11-22
CUST01391,26-35,ES,mass,2025-11-23
CUST11191,26-35,ES,mass,2025-11-24
CUST19071,26-35,ES,mass,2025-11-26
CUST18467,26-35,ES,mass,2025-12-04
CUST11592,26-35,ES,mass,2025-12-10
CUST07887,26-35,ES,mass,2025-12-12
CUST12872,26-35,ES,mass,2025-12-19
CUST15240,26-35,ES,mass,2025-12-20
CUST06384,26-35,ES,mass,2025-12-31
CUST12471,26-35,ES,mass,2026-01-07
CUST01217,26-35,ES,mass,2026-01-21
CUST07293,26-35,ES,mass,2026-01-25
CUST15196,26-35,ES,mass,2026-02-01
CUST07390,26-35,ES,mass,2026-02-03
CUST19563,26-35,ES,mass,2026-02-06
CUST09403,26-35,ES,mass,2026-02-07
CUST12804,26-35,ES,mass,2026-02-11
CUST16626,36-45,ES,mass,2025-10-23
CUST13221,36-45,ES,mass,2025-10-24
CUST16848,36-45,ES,mass,2025-10-25
CUST13422,36-45,ES,mass,2025-11-02
CUST19976,36-45,ES,mass,2025-11-07
CUST12532,36-45,ES,mass,2025-11-26
CUST00275,36-45,ES,mass,2025-12-03
CUST19670,36-45,ES,mass,2025-12-09
CUST08072,36-45,ES,mass,2025-12-11
CUST13065,36-45,ES,mass,2025-12-19
CUST17719,36-45,ES,mass,2025-12-24
CUST19362,36-45,ES,mass,2026-01-04
CUST19962,36-45,ES,mass,2026-01-04
CUST16911,36-45,ES,mass,2026-01-05
CUST10283,36-45,ES,mass,2026-01-13
CUST00736,36-45,ES,mass,2026-01-15
CUST10535,36-45,ES,mass,2026-01-17
CUST10644,36-45,ES,mass,2026-01-21
CUST07673,36-45,ES,mass,2026-01-22
CUST10901,36-45,ES,mass,2026-01-23
CUST12566,36-45,ES,mass,2026-01-24
CUST04806,36-45,ES,mass,2026-01-29
CUST02998,36-45,ES,mass,2026-01-30
CUST15050,36-45,ES,mass,2026-02-06
CUST17051,36-45,ES,mass,2026-02-09
CUST11066,46-60,ES,mass,2025-10-15
CUST07724,46-60,ES,mass,2025-10-21
CUST14345,46-60,ES,mass,2025-10-22
CUST09176,46-60,ES,mass,2025-10-26
CUST07812,46-60,ES,mass,2025-10-27
CUST14845,46-60,ES,mass,2025-10-28
CUST17597,46-60,ES,mass,2025-10-31
CUST16078,46-60,ES,mass,2025-11-02
CUST00902,46-60,ES,mass,2025-11-04
CUST03868,46-60,ES,mass,2025-11-06
CUST15316,46-60,ES,mass,2025-11-17
CUST07084,46-60,ES,mass,2025-11-19
CUST08638,46-60,ES,mass,2025-11-24
CUST18683,46-60,ES,mass,2025-11-28
CUST13019,46-60,ES,mass,2025-12-17
CUST18702,46-60,ES,mass,2025-12-27
CUST01905,46-60,ES,mass,2026-01-02
CUST19106,46-60,ES,mass,2026-01-02
CUST10304,46-60,ES,mass,2026-01-23
CUST15629,46-60,ES,mass,2026-01-31
CUST04521,46-60,ES,mass,2026-02-01
CUST14906,46-60,ES,mass,2026-02-06
CUST14208,46-60,ES,mass,2026-02-11
CUST09240,60+,ES,mass,2025-10-15
CUST18228,60+,ES,mass,2025-10-21
CUST07711,60+,ES,mass,2025-10-28
CUST13253,60+,ES,mass,2025-10-30
CUST17392,60+,ES,mass,2025-11-17
CUST03474,60+,ES,mass,2025-11-25
CUST13648,60+,ES,mass,2025-12-10
CUST06196,60+,ES,mass,2025-12-19
CUST11447,60+,ES,mass,2025-12-24
CUST08501,60+,ES,mass,2026-01-01
CUST09626,60+,ES,mass,2026-01-17
CUST14585,60+,ES,mass,2026-01-20
CUST07905,60+,ES,mass,2026-01-26
CUST16295,60+,ES,mass,2026-01-27
CUST16126,60+,ES,mass,2026-02-02
CUST06383,18-25,ES,mass,2025-10-18
CUST14344,18-25,ES,mass,2025-10-21
CUST12102,18-25,ES,mass,2025-11-08
CUST16042,18-25,ES,mass,2025-11-12
CUST17689,18-25,ES,mass,2025-11-14
CUST14359,18-25,ES,mass,2025-11-17
CUST18219,18-25,ES,mass,2025-11-17
CUST12732,18-25,ES,mass,2025-11-23
CUST17210,18-25,ES,mass,2025-12-23
CUST16374,18-25,ES,mass,2025-12-30
CUST02635,18-25,ES,mass,2026-01-03
CUST15754,18-25,ES,mass,2026-01-04
CUST04221,18-25,ES,mass,2026-01-11
CUST09188,18-25,ES,mass,2026-01-17
CUST07641,18-25,ES,mass,2026-01-29
CUST18260,18-25,ES,mass,2026-01-29
CUST18389,18-25,ES,mass,2026-01-30
CUST06028,18-25,ES,mass,2026-02-02
CUST04437,18-25,ES,mass,2026-02-05
CUST18073,26-35,ES,mass,2025-11-02
CUST03072,26-35,ES,mass,2025-11-06
CUST07775,26-35,ES,mass,2025-11-10
CUST19895,26-35,ES,mass,2025-11-17
CUST04531,26-35,ES,mass,2025-11-18
CUST05260,26-35,ES,mass,2025-11-21
CUST16721,26-35,ES,mass,2025-11-24
CUST16728,26-35,ES,mass,2025-11-28
CUST09462,26-35,ES,mass,2025-12-02
CUST05226,26-35,ES,mass,2025-12-11
CUST08080,26-35,ES,mass,2025-12-21
CUST09368,26-35,ES,mass,2025-12-21
CUST15868,26-35,ES,mass,2025-12-22
CUST04248,26-35,ES,mass,2026-01-07
CUST03909,26-35,ES,mass,2026-01-17
CUST15801,26-35,ES,mass,2026-01-23
CUST11182,26-35,ES,mass,2026-02-01
CUST12737,26-35,ES,mass,2026-02-01
CUST03710,26-35,ES,mass,2026-02-03
CUST06049,26-35,ES,mass,2026-02-04
CUST17143,26-35,ES,mass,2026-02-07
CUST09535,36-45,ES,mass,2025-10-28
CUST04108,36-45,ES,mass,2025-11-06
CUST04967,36-45,ES,mass,2025-11-07
CUST08146,36-45,ES,mass,2025-11-11
CUST17533,36-45,ES,mass,2025-11-12
CUST07600,36-45,ES,mass,2025-11-20
CUST16063,36-45,ES,mass,2025-11-27
CUST01463,36-45,ES,mass,2025-11-28
CUST02875,36-45,ES,mass,2025-11-29
CUST12033,36-45,ES,mass,2025-12-13
CUST19498,36-45,ES,mass,2025-12-16
CUST15041,36-45,ES,mass,2025-12-21
CUST15046,36-45,ES,mass,2025-12-27
CUST06909,36-45,ES,mass,2025-12-28
CUST09047,36-45,ES,mass,2025-12-28
CUST17725,36-45,ES,mass,2026-01-05
CUST19928,36-45,ES,mass,2026-01-08
CUST11329,36-45,ES,mass,2026-01-10
CUST08317,36-45,ES,mass,2026-01-20
CUST14088,36-45,ES,mass,2026-01-22
CUST01734,36-45,ES,mass,2026-01-25
CUST14572,36-45,ES,mass,2026-02-09
CUST14783,46-60,ES,mass,2025-10-20
CUST00739,46-60,ES,mass,2025-10-21
CUST00240,46-60,ES,mass,2025-10-27
CUST02433,46-60,ES,mass,2025-10-27
CUST18841,46-60,ES,mass,2025-10-27
CUST18120,46-60,ES,mass,2025-10-28
CUST17294,46-60,ES,mass,2025-11-01
CUST12216,46-60,ES,mass,2025-11-07
CUST18957,46-60,ES,mass,2025-11-09
CUST10447,46-60,ES,mass,2025-11-13
CUST15741,46-60,ES,mass,2025-11-17
CUST05158,46-60,ES,mass,2025-11-24
CUST05435,46-60,ES,mass,2025-11-24
CUST05646,46-60,ES,mass,2025-11-26
CUST08319,46-60,ES,mass,2025-12-05
CUST18710,46-60,ES,mass,2025-12-22
CUST03449,46-60,ES,mass,2025-12-27
CUST04445,46-60,ES,mass,2025-12-27
CUST17760,46-60,ES,mass,2025-12-30
CUST10658,46-60,ES,mass,2026-01-02
CUST03051,46-60,ES,mass,2026-01-05
CUST19834,46-60,ES,mass,2026-01-16
CUST12008,46-60,ES,mass,2026-01-23
CUST07719,46-60,ES,mass,2026-01-24
CUST18945,46-60,ES,mass,2026-01-25
CUST07864,46-60,ES,mass,2026-02-07
CUST18786,60+,ES,mass,2025-11-06
CUST06350,60+,ES,mass,2025-12-24
CUST08972,60+,ES,mass,2026-01-01
CUST03609,60+,ES,mass,2026-01-09
CUST05976,60+,ES,mass,2026-01-10
CUST18231,60+,ES,mass,2026-01-11
CUST12659,60+,ES,mass,2026-01-15
CUST01518,60+,ES,mass,2026-01-19
CUST15691,60+,ES,mass,2026-01-30
CUST15313,18-25,ES,mass,2025-10-19
CUST08162,18-25,ES,mass,2025-10-25
CUST11817,18-25,ES,mass,2025-10-31
CUST01492,18-25,ES,mass,2025-11-01
CUST00372,18-25,ES,mass,2025-11-03
CUST14312,18-25,ES,mass,2025-11-26
CUST08535,18-25,ES,mass,2025-12-04
CUST03533,18-25,ES,mass,2025-12-05
CUST05831,18-25,ES,mass,2025-12-05
CUST18220,18-25,ES,mass,2025-12-05
CUST00873,18-25,ES,mass,2025-12-08
CUST06830,18-25,ES,mass,2025-12-15
CUST10360,18-25,ES,mass,2025-12-15
CUST17892,18-25,ES,mass,2025-12-23
CUST01474,18-25,ES,mass,2025-12-30
CUST09556,18-25,ES,mass,2026-01-09
CUST17039,18-25,ES,mass,2026-01-09
CUST11586,18-25,ES,mass,2026-01-19
CUST14715,18-25,ES,mass,2026-01-21
CUST19166,18-25,ES,mass,2026-01-25
CUST09418,26-35,ES,mass,2025-10-15
CUST13276,26-35,ES,mass,2025-10-17
CUST00447,26-35,ES,mass,2025-10-25
CUST08340,26-35,ES,mass,2025-10-27
CUST15062,26-35,ES,mass,2025-10-28
CUST06210,26-35,ES,mass,2025-11-02
CUST12474,26-35,ES,mass,2025-11-07
CUST08311,26-35,ES,mass,2025-11-12
CUST13461,26-35,ES,mass,2025-11-15
CUST06250,26-35,ES,mass,2025-11-16
CUST00425,26-35,ES,mass,2025-12-01
CUST10458,26-35,ES,mass,2025-12-04
CUST08564,26-35,ES,mass,2025-12-11
CUST17177,26-35,ES,mass,2025-12-11
CUST12218,26-35,ES,mass,2025-12-25
CUST15222,26-35,ES,mass,2026-01-01
CUST06616,26-35,ES,mass,2026-01-13
CUST00099,26-35,ES,mass,2026-01-23
CUST01496,36-45,ES,mass,2025-10-15
CUST01574,36-45,ES,mass,2025-10-29
CUST18797,36-45,ES,mass,2025-11-08
CUST02783,36-45,ES,mass,2025-11-20
CUST03549,36-45,ES,mass,2025-11-24
CUST15714,36-45,ES,mass,2025-12-04
CUST08813,36-45,ES,mass,2025-12-05
CUST11021,36-45,ES,mass,2025-12-08
CUST02844,36-45,ES,mass,2025-12-15
CUST14380,36-45,ES,mass,2025-12-22
CUST07613,36-45,ES,mass,2025-12-26
CUST13346,36-45,ES,mass,2025-12-26
CUST00046,36-45,ES,mass,2025-12-27
CUST16835,36-45,ES,mass,2025-12-27
CUST16902,36-45,ES,mass,2025-12-27
CUST00395,36-45,ES,mass,2025-12-30
CUST02530,36-45,ES,mass,2026-01-06
CUST01486,36-45,ES,mass,2026-01-12
CUST05198,36-45,ES,mass,2026-01-22
CUST09367,36-45,ES,mass,2026-01-28
CUST01141,36-45,ES,mass,2026-02-01
CUST14751,36-45,ES,mass,2026-02-03
CUST15289,46-60,ES,mass,2025-10-27
CUST08371,46-60,ES,mass,2025-11-10
CUST15324,46-60,ES,mass,2025-11-12
CUST07057,46-60,ES,mass,2025-11-20
CUST12310,46-60,ES,mass,2025-11-25
CUST08982,46-60,ES,mass,2025-11-27
CUST16186,46-60,ES,mass,2025-11-27
CUST07925,46-60,ES,mass,2025-12-02
CUST07457,46-60,ES,mass,2025-12-05
CUST02881,46-60,ES,mass,2025-12-18
CUST19436,46-60,ES,mass,2025-12-21
CUST05210,46-60,ES,mass,2025-12-23
CUST10556,46-60,ES,mass,2026-01-11
CUST06573,46-60,ES,mass,2026-01-12
CUST04473,46-60,ES,mass,2026-01-14
CUST07451,46-60,ES,mass,2026-01-16
CUST00306,46-60,ES,mass,2026-01-18
CUST01553,46-60,ES,mass,2026-01-31
CUST00118,46-60,ES,mass,2026-02-06
CUST15150,46-60,ES,mass,2026-02-06
CUST18785,46-60,ES,mass,2026-02-10
CUST12718,60+,ES,mass,2025-11-26
CUST13593,60+,ES,mass,2025-12-18
CUST13806,60+,ES,mass,2025-12-20
CUST14753,60+,ES,mass,2026-01-10
CUST17606,60+,ES,mass,2026-01-24
CUST00134,60+,ES,mass,2026-02-01
CUST06844,18-25,ES,mass,2025-10-15
CUST19121,18-25,ES,mass,2025-10-17
CUST09719,18-25,ES,mass,2025-10-24
CUST17356,18-25,ES,mass,2025-10-24
CUST09481,18-25,ES,mass,2025-11-03
CUST12382,18-25,ES,mass,2025-11-04
CUST00798,18-25,ES,mass,2025-11-12
CUST14156,18-25,ES,mass,2025-11-19
CUST11744,18-25,ES,mass,2025-11-22
CUST00487,18-25,ES,mass,2025-12-02
CUST11183,18-25,ES,mass,2025-12-09
CUST00928,18-25,ES,mass,2025-12-14
CUST09420,18-25,ES,mass,2025-12-25
CUST18394,18-25,ES,mass,2025-12-25
CUST09343,18-25,ES,mass,2025-12-27
CUST11093,18-25,ES,mass,2026-01-01
CUST18124,18-25,ES,mass,2026-01-04
CUST02338,18-25,ES,mass,2026-01-12
CUST07735,18-25,ES,mass,2026-01-19
CUST09566,18-25,ES,mass,2026-01-22
CUST07924,18-25,ES,mass,2026-01-30
CUST11840,18-25,ES,mass,2026-02-01
CUST03789,18-25,ES,mass,2026-02-08
CUST17263,18-25,ES,mass,2026-02-11
CUST19222,26-35,ES,mass,2025-10-24
CUST03113,26-35,ES,mass,2025-10-26
CUST17156,26-35,ES,mass,2025-10-31
CUST08698,26-35,ES,mass,2025-11-03
CUST18164,26-35,ES,mass,2025-11-03
CUST15411,26-35,ES,mass,2025-11-04
CUST03168,26-35,ES,mass,2025-11-11
CUST09414,26-35,ES,mass,2025-11-19
CUST11748,26-35,ES,mass,2025-11-22
CUST14155,26-35,ES,mass,2025-11-22
CUST19602,26-35,ES,mass,2025-12-04
CUST08386,26-35,ES,mass,2025-12-07
CUST10967,26-35,ES,mass,2025-12-12
CUST12913,26-35,ES,mass,2025-12-17
CUST14072,26-35,ES,mass,2025-12-18
CUST10074,26-35,ES,mass,2025-12-19
CUST02776,26-35,ES,mass,2025-12-23
CUST09613,26-35,ES,mass,2025-12-25
CUST05620,26-35,ES,mass,2025-12-29
CUST09907,26-35,ES,mass,2026-01-10
CUST15740,26-35,ES,mass,2026-01-12
CUST04163,26-35,ES,mass,2026-01-23
CUST00377,26-35,ES,mass,2026-01-29
CUST13284,26-35,ES,mass,2026-01-30
CUST02973,26-35,ES,mass,2026-02-08
CUST06799,26-35,ES,mass,2026-02-10
CUST12982,36-45,ES,mass,2025-10-19
CUST04911,36-45,ES,mass,2025-10-25
CUST06159,36-45,ES,mass,2025-11-02
CUST09224,36-45,ES,mass,2025-11-03
CUST15369,36-45,ES,mass,2025-11-06
CUST16135,36-45,ES,mass,2025-11-25
CUST02639,36-45,ES,mass,2025-11-28
CUST19835,36-45,ES,mass,2025-11-30
CUST05594,36-45,ES,mass,2025-12-02
CUST00185,36-45,ES,mass,2025-12-07
CUST09056,36-45,ES,mass,2025-12-28
CUST14574,36-45,ES,mass,2025-12-28
CUST05133,36-45,ES,mass,2026-01-02
CUST18982,36-45,ES,mass,2026-01-04
CUST06466,36-45,ES,mass,2026-01-05
CUST10505,36-45,ES,mass,2026-01-05
CUST05409,36-45,ES,mass,2026-01-11
CUST07553,36-45,ES,mass,2026-01-11
CUST07835,36-45,ES,mass,2026-01-23
CUST16533,36-45,ES,mass,2026-01-30
CUST19374,36-45,ES,mass,2026-01-31
CUST08831,36-45,ES,mass,2026-02-01
CUST19270,46-60,ES,mass,2025-11-09
CUST12727,46-60,ES,mass,2025-11-20
CUST07791,46-60,ES,mass,2025-11-22
CUST01936,46-60,ES,mass,2025-11-27
CUST08654,46-60,ES,mass,2025-12-04
CUST12898,46-60,ES,mass,2025-12-11
CUST06096,46-60,ES,mass,2025-12-16
CUST08807,46-60,ES,mass,2025-12-16
CUST05348,46-60,ES,mass,2025-12-22
CUST11926,46-60,ES,mass,2025-12-28
CUST02944,46-60,ES,mass,2026-01-03
CUST01906,46-60,ES,mass,2026-01-11
CUST16412,46-60,ES,mass,2026-01-11
CUST14949,46-60,ES,mass,2026-01-20
CUST12226,46-60,ES,mass,2026-01-25
CUST13180,46-60,ES,mass,2026-01-27
CUST18030,46-60,ES,mass,2026-02-02
CUST17724,46-60,ES,mass,2026-02-09
CUST11489,60+,ES,mass,2025-10-29
CUST02169,60+,ES,mass,2025-11-06
CUST19140,60+,ES,mass,2025-11-10
CUST00832,60+,ES,mass,2026-01-04
CUST05029,18-25,ES,mass,2025-10-20
CUST15525,18-25,ES,mass,2025-10-21
CUST00420,18-25,ES,mass,2025-10-22
CUST05069,18-25,ES,mass,2025-10-23
CUST18263,18-25,ES,mass,2025-10-30
CUST08534,18-25,ES,mass,2025-11-08
CUST18840,18-25,ES,mass,2025-11-11
CUST02447,18-25,ES,mass,2025-11-21
CUST02477,18-25,ES,mass,2025-12-03
CUST08484,18-25,ES,mass,2025-12-03
CUST06018,18-25,ES,mass,2025-12-04
CUST09098,18-25,ES,mass,2025-12-08
CUST06081,18-25,ES,mass,2025-12-10
CUST17130,18-25,ES,mass,2025-12-27
CUST09185,18-25,ES,mass,2026-01-08
CUST14098,18-25,ES,mass,2026-01-16
CUST02584,18-25,ES,mass,2026-01-28
CUST05654,18-25,ES,mass,2026-01-31
CUST15460,18-25,ES,mass,2026-02-06
CUST07550,18-25,ES,mass,2026-02-07
CUST15824,26-35,ES,mass,2025-10-18
CUST16579,26-35,ES,mass,2025-11-12
CUST19666,26-35,ES,mass,2025-11-13
CUST11155,26-35,ES,mass,2025-11-16
CUST09377,26-35,ES,mass,2025-11-21
CUST18116,26-35,ES,mass,2025-11-26
CUST02600,26-35,ES,mass,2025-12-02
CUST04197,26-35,ES,mass,2025-12-06
CUST11185,26-35,ES,mass,2025-12-09
CUST02431,26-35,ES,mass,2025-12-14
CUST09679,26-35,ES,mass,2025-12-14
CUST02334,26-35,ES,mass,2025-12-15
CUST08090,26-35,ES,mass,2025-12-28
CUST18192,26-35,ES,mass,2026-01-08
CUST05455,26-35,ES,mass,2026-01-12
CUST07405,26-35,ES,mass,2026-01-17
CUST16931,26-35,ES,mass,2026-01-24
CUST03976,26-35,ES,mass,2026-01-25
CUST01455,26-35,ES,mass,2026-01-27
CUST11105,26-35,ES,mass,2026-01-28
CUST03795,26-35,ES,mass,2026-02-09
CUST16595,36-45,ES,mass,2025-10-19
CUST10214,36-45,ES,mass,2025-10-21
CUST07657,36-45,ES,mass,2025-11-03
CUST05045,36-45,ES,mass,2025-11-04
CUST03303,36-45,ES,mass,2025-11-06
