event_ts,customer_id,product_family,event_type,amount
2026-01-29 05:34:00,CUST15236,account,opened,
2026-02-10 13:34:00,CUST15236,card,opened,
2026-01-27 16:45:00,CUST15237,account,opened,
2026-02-01 02:45:00,CUST15237,card,opened,
2026-02-12 16:49:00,CUST15260,account,opened,
2026-02-13 21:49:00,CUST15260,card,opened,
2026-02-15 21:40:00,CUST15262,account,opened,
2026-02-18 05:40:00,CUST15262,card,opened,
2026-03-23 03:40:00,CUST15262,mortgage,applied,125212
2026-04-04 03:40:00,CUST15262,mortgage,approved,125212
2025-10-29 06:00:00,CUST15270,account,opened,
2025-11-02 06:00:00,CUST15270,card,opened,
2025-12-08 00:59:00,CUST15272,account,opened,
2026-02-23 11:39:00,CUST15275,account,opened,
2025-12-13 12:00:00,CUST15284,account,opened,
2025-12-23 18:00:00,CUST15284,card,opened,
2026-01-16 07:00:00,CUST15285,account,opened,
2026-02-22 21:11:00,CUST15294,account,opened,
2025-12-18 08:00:00,CUST15297,account,opened,
2026-02-06 02:00:00,CUST15309,account,opened,
2026-02-11 12:00:00,CUST15309,card,opened,
2026-02-21 02:00:00,CUST15310,account,opened,
2025-11-15 20:19:00,CUST15313,account,opened,
2025-12-23 02:50:00,CUST15316,account,opened,
2025-11-29 15:35:00,CUST15332,account,opened,
2025-12-27 14:34:00,CUST15336,account,opened,
2025-12-26 07:31:00,CUST15342,account,opened,
2026-01-05 11:55:00,CUST15354,account,opened,
2026-01-22 21:55:00,CUST15354,card,opened,
2025-12-08 09:53:00,CUST15361,account,opened,
2026-01-05 04:00:00,CUST15368,account,opened,
2026-01-05 04:00:00,CUST15368,card,opened,
2025-12-28 23:36:00,CUST15372,account,opened,
2026-01-17 08:36:00,CUST15372,card,opened,
2026-02-18 14:49:00,CUST15373,account,opened,
2026-01-30 05:00:00,CUST15393,account,opened,
2025-11-12 07:44:00,CUST15398,account,opened,
2025-11-22 10:44:00,CUST15398,card,opened,
2026-01-10 03:00:00,CUST15400,account,opened,
2025-12-22 05:00:00,CUST15410,account,opened,
2025-11-24 08:00:00,CUST15411,account,opened,
2025-12-16 14:38:00,CUST15423,account,opened,
2025-12-26 16:38:00,CUST15423,card,opened,
2026-02-15 09:00:00,CUST15430,account,opened,
2026-02-17 09:00:00,CUST15430,card,opened,
2025-10-29 07:00:00,CUST15442,account,opened,
2025-11-01 15:00:00,CUST15442,card,opened,
2025-12-23 10:00:00,CUST15443,account,opened,
2026-01-04 17:00:00,CUST15443,card,opened,
2026-02-04 14:00:00,CUST15443,loan,applied,20460
2026-02-19 03:14:00,CUST15452,account,opened,
2026-01-04 14:30:00,CUST15463,account,opened,
2026-01-24 15:30:00,CUST15463,card,opened,
2026-02-03 22:08:00,CUST15464,account,opened,
2026-02-17 04:08:00,CUST15464,card,opened,
2026-01-14 09:00:00,CUST15468,account,opened,
2026-01-24 19:00:00,CUST15468,card,opened,
2026-02-11 14:20:00,CUST15475,account,opened,
2026-01-18 11:07:00,CUST15476,account,opened,
2026-02-02 10:00:00,CUST15477,account,opened,
2026-02-17 12:00:00,CUST15477,card,opened,
2025-11-29 23:18:00,CUST15480,account,opened,
2025-12-09 03:18:00,CUST15480,card,opened,
2026-02-04 01:18:00,CUST15480,mortgage,applied,197044
2026-02-18 06:18:00,CUST15480,mortgage,approved,197044
2026-01-13 04:58:00,CUST15488,account,opened,
2026-02-15 10:56:00,CUST15492,account,opened,
2026-02-23 11:00:00,CUST15496,account,opened,
2025-12-13 20:20:00,CUST15497,account,opened,
2025-12-25 23:20:00,CUST15497,card,opened,
2025-12-03 07:00:00,CUST15498,account,opened,
2025-12-17 12:00:00,CUST15498,card,opened,
2025-11-21 14:31:00,CUST15499,account,opened,
2025-12-02 07:02:00,CUST15503,account,opened,
2025-12-18 10:02:00,CUST15503,card,opened,
2025-12-20 09:14:00,CUST15510,account,opened,
2026-01-09 18:14:00,CUST15510,card,opened,
2026-03-04 00:00:00,CUST15520,account,opened,
2026-03-20 05:00:00,CUST15520,card,opened,
2026-03-17 10:00:00,CUST15520,loan,applied,7660
2026-03-19 16:00:00,CUST15520,loan,approved,7660
2025-12-09 05:56:00,CUST15523,account,opened,
2025-12-27 06:26:00,CUST15532,account,opened,
2026-03-01 13:36:00,CUST15533,account,opened,
2026-03-12 13:36:00,CUST15533,card,opened,
2026-01-24 06:00:00,CUST15535,account,opened,
2025-12-21 15:02:00,CUST15538,account,opened,
2026-01-01 00:02:00,CUST15538,card,opened,
2025-12-30 05:08:00,CUST15547,account,opened,
2026-03-01 04:46:00,CUST15556,account,opened,
2025-12-02 21:43:00,CUST15557,account,opened,
2025-12-24 03:43:00,CUST15557,loan,applied,19052
2025-12-28 07:43:00,CUST15557,loan,approved,19052
2025-12-10 00:00:00,CUST15565,account,opened,
2025-12-23 00:00:00,CUST15565,card,opened,
2025-12-18 06:00:00,CUST15565,loan,applied,4275
2025-12-25 10:27:00,CUST15568,account,opened,
2026-01-14 17:38:00,CUST15584,account,opened,
2026-01-31 17:38:00,CUST15584,card,opened,
2025-11-22 20:02:00,CUST15590,account,opened,
2025-11-01 02:00:00,CUST15598,account,opened,
2025-11-11 09:00:00,CUST15598,card,opened,
2025-11-22 11:00:00,CUST15602,account,opened,
2025-11-26 15:00:00,CUST15602,card,opened,
2025-12-24 17:00:00,CUST15602,loan,applied,2283
2026-01-03 17:00:00,CUST15602,loan,approved,2283
2026-01-12 06:19:00,CUST15606,account,opened,
2026-03-09 15:19:00,CUST15606,loan,applied,11858
2026-03-17 18:19:00,CUST15606,loan,approved,11858
2025-12-28 08:47:00,CUST15609,account,opened,
2025-11-13 00:55:00,CUST15639,account,opened,
2026-02-01 03:09:00,CUST15641,account,opened,
2026-02-21 05:09:00,CUST15641,card,opened,
2025-10-26 09:00:00,CUST15642,account,opened,
2025-11-17 07:00:00,CUST15644,account,opened,
2025-12-25 23:19:00,CUST15646,account,opened,
2026-02-05 06:19:00,CUST15646,mortgage,applied,150474
2025-12-28 10:00:00,CUST15654,account,opened,
2025-12-31 15:00:00,CUST15654,card,opened,
2026-01-07 20:51:00,CUST15655,account,opened,
2026-03-01 18:26:00,CUST15672,account,opened,
2026-03-03 00:26:00,CUST15672,card,opened,
2026-02-09 05:19:00,CUST15675,account,opened,
2026-02-09 09:19:00,CUST15675,card,opened,
2026-04-10 12:19:00,CUST15675,loan,applied,20259
2026-04-18 18:19:00,CUST15675,loan,approved,20259
2026-02-08 16:48:00,CUST15693,account,opened,
2025-11-06 02:00:00,CUST15694,account,opened,
2025-11-13 08:00:00,CUST15694,card,opened,
2025-12-08 07:51:00,CUST15702,account,opened,
2025-12-15 09:51:00,CUST15702,card,opened,
2026-01-30 14:24:00,CUST15704,account,opened,
2025-11-08 17:49:00,CUST15712,account,opened,
2025-11-23 06:00:00,CUST15727,account,opened,
2025-11-13 23:39:00,CUST15728,account,opened,
2025-12-02 00:39:00,CUST15728,card,opened,
2026-01-05 00:39:00,CUST15728,loan,applied,21531
2026-01-09 06:39:00,CUST15728,loan,approved,21531
2025-11-21 20:12:00,CUST15734,account,opened,
2025-11-22 04:12:00,CUST15734,card,opened,
2025-12-16 12:53:00,CUST15745,account,opened,
2025-12-26 12:53:00,CUST15745,card,opened,
2026-01-08 14:53:00,CUST15745,loan,applied,12695
2026-01-16 16:53:00,CUST15745,loan,approved,12695
2025-12-12 05:01:00,CUST15747,account,opened,
2026-01-01 11:01:00,CUST15747,card,opened,
2026-01-25 09:20:00,CUST15751,account,opened,
2026-02-03 14:20:00,CUST15751,card,opened,
2026-02-15 10:18:00,CUST15759,account,opened,
2025-12-22 06:00:00,CUST15761,account,opened,
2025-12-17 15:37:00,CUST15762,account,opened,
2025-12-23 00:37:00,CUST15762,card,opened,
2025-12-30 00:00:00,CUST15767,account,opened,
2026-01-05 05:00:00,CUST15767,card,opened,
2026-02-12 09:43:00,CUST15771,account,opened,
2026-02-13 10:43:00,CUST15771,card,opened,
2026-01-05 20:12:00,CUST15772,account,opened,
2026-02-04 02:00:00,CUST15775,account,opened,
2026-03-18 05:00:00,CUST15775,loan,applied,12998
2026-02-18 05:00:00,CUST15786,account,opened,
2026-03-02 07:00:00,CUST15786,card,opened,
2026-03-12 05:33:00,CUST15789,account,opened,
2026-03-28 15:33:00,CUST15789,card,opened,
2025-11-21 21:13:00,CUST15790,account,opened,
2025-12-22 21:13:00,CUST15790,loan,applied,17944
2025-11-25 08:00:00,CUST15792,account,opened,
2025-12-20 07:56:00,CUST15804,account,opened,
2026-03-01 04:00:00,CUST15807,account,opened,
2025-12-11 21:25:00,CUST15815,account,opened,
2025-12-12 00:25:00,CUST15815,card,opened,
2026-01-14 12:38:00,CUST15820,account,opened,
2026-02-19 19:18:00,CUST15821,account,opened,
2026-03-09 00:18:00,CUST15821,card,opened,
2026-02-05 04:00:00,CUST15830,account,opened,
2025-11-06 00:00:00,CUST15833,account,opened,
2025-11-26 07:00:00,CUST15833,card,opened,
2026-01-19 03:00:00,CUST15835,account,opened,
2026-03-15 07:00:00,CUST15835,loan,applied,15818
2026-03-21 07:00:00,CUST15835,loan,approved,15818
2025-12-27 17:59:00,CUST15842,account,opened,
2025-12-31 23:59:00,CUST15842,card,opened,
2026-03-03 00:12:00,CUST15845,account,opened,
2026-03-12 03:12:00,CUST15845,card,opened,
2025-12-03 19:12:00,CUST15869,account,opened,
2025-12-18 00:12:00,CUST15869,card,opened,
2025-12-22 07:57:00,CUST15872,account,opened,
2026-02-01 08:49:00,CUST15874,account,opened,
2026-01-05 07:39:00,CUST15875,account,opened,
2026-02-01 16:42:00,CUST15880,account,opened,
2026-02-11 18:42:00,CUST15880,card,opened,
2026-02-17 17:42:00,CUST15880,loan,applied,48437
2026-02-20 17:42:00,CUST15880,loan,approved,48437
2026-01-24 18:22:00,CUST15893,account,opened,
2026-01-25 04:22:00,CUST15893,card,opened,
2026-02-11 10:00:00,CUST15894,account,opened,
2025-12-20 14:50:00,CUST15904,account,opened,
2026-01-01 09:09:00,CUST15906,account,opened,
2026-01-11 18:09:00,CUST15906,card,opened,
2026-01-21 04:17:00,CUST15908,account,opened,
2026-01-29 10:17:00,CUST15908,card,opened,
2026-02-20 08:00:00,CUST15909,account,opened,
2026-03-08 14:00:00,CUST15909,card,opened,
2025-11-30 15:22:00,CUST15910,account,opened,
2026-02-15 11:46:00,CUST15924,account,opened,
2026-03-05 15:46:00,CUST15924,card,opened,
2026-02-21 08:13:00,CUST15931,account,opened,
2026-02-12 17:03:00,CUST15941,account,opened,
2026-03-06 20:03:00,CUST15945,account,opened,
2026-01-30 01:00:00,CUST15947,account,opened,
2025-10-29 00:07:00,CUST15950,account,opened,
2025-11-09 00:07:00,CUST15950,loan,applied,13471
2026-01-14 14:11:00,CUST15958,account,opened,
2026-01-11 08:00:00,CUST15963,account,opened,
2026-02-09 03:59:00,CUST15967,account,opened,
2025-12-02 14:49:00,CUST15969,account,opened,
2026-01-13 20:49:00,CUST15969,loan,applied,14532
2026-01-19 22:49:00,CUST15969,loan,approved,14532
2025-11-11 12:48:00,CUST15970,account,opened,
2026-02-11 18:23:00,CUST15978,account,opened,
2025-12-14 21:46:00,CUST15985,account,opened,
2025-12-22 21:46:00,CUST15985,card,opened,
2026-01-07 12:00:00,CUST15994,account,opened,
2026-01-28 11:52:00,CUST16000,account,opened,
2025-11-15 09:47:00,CUST16020,account,opened,
2025-12-31 15:47:00,CUST16020,loan,applied,7165
2026-03-10 03:00:00,CUST16021,account,opened,
2025-11-12 08:00:00,CUST16025,account,opened,
2025-11-19 16:00:00,CUST16025,card,opened,
2025-12-04 21:25:00,CUST16028,account,opened,
2026-01-29 16:50:00,CUST16030,account,opened,
2026-01-30 00:39:00,CUST16032,account,opened,
2026-02-10 08:39:00,CUST16032,card,opened,
2025-12-03 09:05:00,CUST16033,account,opened,
2025-12-23 12:05:00,CUST16033,card,opened,
2026-01-03 15:23:00,CUST16047,account,opened,
2025-11-14 11:37:00,CUST16053,account,opened,
2025-12-09 14:25:00,CUST16058,account,opened,
2025-11-10 12:00:00,CUST16059,account,opened,
2025-12-10 06:02:00,CUST16061,account,opened,
2025-12-14 13:02:00,CUST16061,card,opened,
2026-01-29 09:19:00,CUST16068,account,opened,
2026-05-18 13:19:00,CUST16068,mortgage,applied,166274
2025-12-09 01:24:00,CUST16073,account,opened,
2025-12-06 07:08:00,CUST16085,account,opened,
2025-12-12 17:08:00,CUST16085,card,opened,
2025-12-18 17:52:00,CUST16088,account,opened,
2025-11-14 03:00:00,CUST16094,account,opened,
2025-11-14 07:00:00,CUST16094,card,opened,
2026-01-19 01:04:00,CUST16103,account,opened,
2026-01-28 04:04:00,CUST16103,card,opened,
2025-11-09 12:29:00,CUST16113,account,opened,
2025-12-13 06:00:00,CUST16120,account,opened,
2025-12-30 13:00:00,CUST16120,card,opened,
2025-12-13 09:28:00,CUST16130,account,opened,
2026-02-11 21:42:00,CUST16142,account,opened,
2026-03-22 00:42:00,CUST16142,loan,applied,24851
2026-03-27 00:42:00,CUST16142,loan,approved,24851
2025-12-22 04:00:00,CUST16150,account,opened,
2025-12-24 04:00:00,CUST16150,card,opened,
2025-12-13 08:35:00,CUST16151,account,opened,
2026-01-02 10:35:00,CUST16151,card,opened,
2026-01-27 16:35:00,CUST16151,loan,applied,24891
2026-02-04 20:35:00,CUST16151,loan,approved,24891
2025-12-28 23:23:00,CUST16154,account,opened,
2026-02-06 04:23:00,CUST16154,loan,applied,12187
2026-02-08 08:23:00,CUST16154,loan,approved,12187
2026-02-17 15:18:00,CUST16160,account,opened,
2026-03-02 01:18:00,CUST16160,card,opened,
2026-04-01 19:18:00,CUST16160,loan,applied,18388
2025-11-01 05:00:00,CUST16164,account,opened,
2025-12-24 02:00:00,CUST16166,account,opened,
2026-01-27 11:00:00,CUST16167,account,opened,
2026-01-31 12:00:00,CUST16167,card,opened,
2026-01-02 02:00:00,CUST16173,account,opened,
2026-01-11 09:08:00,CUST16178,account,opened,
2026-02-06 12:05:00,CUST16180,account,opened,
2025-11-21 16:30:00,CUST16189,account,opened,
2025-11-14 11:00:00,CUST16200,account,opened,
2025-12-03 21:00:00,CUST16200,card,opened,
2025-11-07 16:25:00,CUST16208,account,opened,
2025-12-23 18:51:00,CUST16216,account,opened,
2026-01-11 19:51:00,CUST16216,card,opened,
2026-01-19 20:10:00,CUST16224,account,opened,
2026-01-25 23:10:00,CUST16224,card,opened,
2026-02-07 15:39:00,CUST16229,account,opened,
2025-12-25 12:00:00,CUST16234,account,opened,
2025-12-29 18:00:00,CUST16234,card,opened,
2026-02-12 20:58:00,CUST16243,account,opened,
2025-12-08 06:49:00,CUST16249,account,opened,
2025-12-19 15:49:00,CUST16249,card,opened,
2026-01-06 17:14:00,CUST16259,account,opened,
2026-01-27 01:16:00,CUST16263,account,opened,
2026-02-02 06:16:00,CUST16263,card,opened,
2026-02-17 03:16:00,CUST16263,loan,applied,6854
2026-02-25 03:16:00,CUST16263,loan,approved,6854
2025-10-29 14:47:00,CUST16268,account,opened,
2025-11-12 04:00:00,CUST16283,account,opened,
2025-11-19 11:36:00,CUST16287,account,opened,
2025-11-23 15:36:00,CUST16287,card,opened,
2026-02-25 01:57:00,CUST16289,account,opened,
2026-02-27 09:57:00,CUST16289,card,opened,
2026-02-07 07:03:00,CUST16292,account,opened,
2026-02-18 10:03:00,CUST16292,card,opened,
2026-02-26 14:03:00,CUST16292,loan,applied,17458
2026-03-06 15:03:00,CUST16292,loan,approved,17458
2026-01-19 06:00:00,CUST16294,account,opened,
2026-01-26 06:00:00,CUST16294,card,opened,
2026-03-07 09:00:00,CUST16294,loan,applied,9745
2026-03-09 11:00:00,CUST16294,loan,approved,9745
2026-01-04 11:14:00,CUST16296,account,opened,
2026-01-26 16:14:00,CUST16296,loan,applied,14614
2026-01-28 20:14:00,CUST16296,loan,approved,14614
2025-12-07 23:06:00,CUST16297,account,opened,
2025-12-18 02:06:00,CUST16297,card,opened,
2025-11-25 09:00:00,CUST16312,account,opened,
2025-11-26 13:00:00,CUST16312,card,opened,
2025-11-20 05:00:00,CUST16320,account,opened,
2025-11-02 19:53:00,CUST16322,account,opened,
2025-11-02 20:53:00,CUST16322,card,opened,
2025-11-13 23:53:00,CUST16322,loan,applied,38212
2026-02-07 02:12:00,CUST16329,account,opened,
2025-12-16 02:00:00,CUST16330,account,opened,
2026-02-04 08:00:00,CUST16330,loan,applied,2272
2026-02-11 12:00:00,CUST16330,loan,approved,2272
2025-12-02 11:00:00,CUST16344,account,opened,
2025-12-13 14:00:00,CUST16344,card,opened,
2026-02-18 23:04:00,CUST16348,account,opened,
2026-03-04 04:43:00,CUST16349,account,opened,
2026-05-02 09:43:00,CUST16349,loan,applied,8137
2025-11-12 04:03:00,CUST16351,account,opened,
2025-11-18 14:03:00,CUST16351,card,opened,
2026-02-13 07:45:00,CUST16355,account,opened,
2026-02-15 15:04:00,CUST16363,account,opened,
2026-03-06 17:04:00,CUST16363,card,opened,
2026-02-08 16:10:00,CUST16366,account,opened,
2025-12-20 06:03:00,CUST16370,account,opened,
2026-02-14 05:40:00,CUST16378,account,opened,
2026-02-15 14:04:00,CUST16384,account,opened,
2026-02-27 20:04:00,CUST16384,card,opened,
2026-03-04 18:04:00,CUST16384,loan,applied,8671
2025-10-23 11:00:00,CUST16387,account,opened,
2026-01-16 04:49:00,CUST16389,account,opened,
2025-12-10 15:47:00,CUST16395,account,opened,
2025-12-18 17:47:00,CUST16395,card,opened,
2026-01-21 15:49:00,CUST16411,account,opened,
2026-03-04 07:37:00,CUST16417,account,opened,
2026-03-25 16:37:00,CUST16417,loan,applied,19514
2026-03-28 21:37:00,CUST16417,loan,approved,19514
2025-12-02 11:39:00,CUST16425,account,opened,
2026-01-06 04:00:00,CUST16431,account,opened,
2025-11-29 18:47:00,CUST16432,account,opened,
2025-12-03 01:47:00,CUST16432,card,opened,
2026-02-11 00:20:00,CUST16434,account,opened,
2026-02-26 02:20:00,CUST16434,card,opened,
2026-03-22 05:20:00,CUST16434,loan,applied,21705
2026-04-01 05:20:00,CUST16434,loan,approved,21705
2026-02-22 12:23:00,CUST16438,account,opened,
2026-02-28 13:23:00,CUST16438,card,opened,
2026-01-10 10:00:00,CUST16441,account,opened,
2026-03-03 11:00:00,CUST16441,loan,applied,14129
2026-03-13 17:00:00,CUST16441,loan,approved,14129
2025-12-05 04:31:00,CUST16442,account,opened,
2026-01-03 01:32:00,CUST16443,account,opened,
2026-01-17 05:32:00,CUST16443,card,opened,
2025-12-01 03:03:00,CUST16453,account,opened,
2026-01-04 00:15:00,CUST16459,account,opened,
2025-12-18 15:02:00,CUST16468,account,opened,
2026-03-12 05:00:00,CUST16474,account,opened,
2026-03-21 08:00:00,CUST16474,card,opened,
2025-12-04 05:00:00,CUST16476,account,opened,
2026-01-03 07:32:00,CUST16484,account,opened,
2026-01-20 14:32:00,CUST16484,card,opened,
2026-02-21 15:32:00,CUST16484,loan,applied,5410
2026-03-03 16:32:00,CUST16484,loan,approved,5410
2025-11-26 19:02:00,CUST16488,account,opened,
2025-12-09 01:02:00,CUST16488,card,opened,
2025-12-09 12:00:00,CUST16489,account,opened,
2025-12-26 18:00:00,CUST16489,loan,applied,9773
2025-11-14 08:05:00,CUST16500,account,opened,
2025-12-04 17:05:00,CUST16500,card,opened,
2025-12-20 06:00:00,CUST16501,account,opened,
2025-12-31 00:03:00,CUST16502,account,opened,
2026-01-01 03:03:00,CUST16502,card,opened,
2026-01-31 07:49:00,CUST16507,account,opened,
2026-02-04 03:21:00,CUST16516,account,opened,
2026-02-16 03:00:00,CUST16517,account,opened,
2026-02-26 04:00:00,CUST16517,card,opened,
2026-02-22 02:48:00,CUST16523,account,opened,
2026-02-28 08:48:00,CUST16523,card,opened,
2026-01-02 01:00:00,CUST16524,account,opened,
2026-02-28 05:00:00,CUST16524,loan,applied,21806
2026-02-05 01:17:00,CUST16527,account,opened,
2025-11-21 17:55:00,CUST16534,account,opened,
2025-12-05 08:00:00,CUST16546,account,opened,
2026-03-02 06:46:00,CUST16553,account,opened,
2026-01-05 19:35:00,CUST16555,account,opened,
2026-02-17 19:52:00,CUST16562,account,opened,
2026-02-26 12:00:00,CUST16566,account,opened,
2026-02-26 09:15:00,CUST16567,account,opened,
2026-01-22 12:45:00,CUST16581,account,opened,
2025-11-13 04:00:00,CUST16582,account,opened,
2025-12-09 04:41:00,CUST16589,account,opened,
2025-12-29 05:41:00,CUST16589,card,opened,
2025-12-12 19:12:00,CUST16591,account,opened,
2025-12-29 20:12:00,CUST16591,card,opened,
2026-02-10 07:11:00,CUST16599,account,opened,
2026-02-18 12:11:00,CUST16599,card,opened,
2025-11-08 06:00:00,CUST16609,account,opened,
2026-01-04 06:00:00,CUST16612,account,opened,
2026-01-15 16:00:00,CUST16612,card,opened,
2025-12-06 23:19:00,CUST16613,account,opened,
2025-12-18 03:00:00,CUST16615,account,opened,
2026-02-17 08:02:00,CUST16618,account,opened,
2025-12-25 09:56:00,CUST16619,account,opened,
2026-02-14 07:09:00,CUST16643,account,opened,
2026-01-16 08:01:00,CUST16647,account,opened,
2026-02-04 00:47:00,CUST16660,account,opened,
2026-03-13 02:47:00,CUST16660,loan,applied,41898
2026-03-17 06:47:00,CUST16660,loan,approved,41898
2026-01-20 09:56:00,CUST16662,account,opened,
2026-01-29 14:56:00,CUST16662,card,opened,
2025-11-03 04:47:00,CUST16664,account,opened,
2025-11-21 04:47:00,CUST16664,card,opened,
2025-11-21 04:00:00,CUST16668,account,opened,
2025-11-27 07:00:00,CUST16668,card,opened,
2025-11-10 09:29:00,CUST16670,account,opened,
2025-11-18 11:29:00,CUST16670,card,opened,
2025-11-30 06:09:00,CUST16674,account,opened,
2025-12-13 07:09:00,CUST16674,card,opened,
2025-12-22 14:46:00,CUST16675,account,opened,
2025-10-31 08:26:00,CUST16696,account,opened,
2025-11-10 15:26:00,CUST16696,card,opened,
2025-11-26 10:49:00,CUST16699,account,opened,
2026-01-16 17:49:00,CUST16699,loan,applied,7078
2026-01-20 23:49:00,CUST16699,loan,approved,7078
2026-01-12 00:00:00,CUST16713,account,opened,
2026-03-03 20:51:00,CUST16715,account,opened,
2025-11-01 14:54:00,CUST16719,account,opened,
2026-01-18 20:17:00,CUST16720,account,opened,
2025-12-10 03:16:00,CUST16730,account,opened,
2025-11-07 06:14:00,CUST16732,account,opened,
2026-01-25 10:51:00,CUST16737,account,opened,
2026-01-31 18:31:00,CUST16744,account,opened,
2026-02-07 09:00:00,CUST16746,account,opened,
2026-02-11 12:00:00,CUST16746,card,opened,
2026-01-16 18:55:00,CUST16748,account,opened,
2026-02-16 01:55:00,CUST16748,loan,applied,3738
2026-02-24 05:55:00,CUST16748,loan,approved,3738
2026-01-23 15:55:00,CUST16765,account,opened,
2026-02-07 23:55:00,CUST16765,card,opened,
2026-01-08 06:19:00,CUST16773,account,opened,
2026-01-26 00:00:00,CUST16778,account,opened,
2026-01-27 00:00:00,CUST16778,card,opened,
2025-12-20 20:04:00,CUST16791,account,opened,
2026-02-03 11:00:00,CUST16796,account,opened,
2026-02-08 13:00:00,CUST16796,card,opened,
2025-12-15 02:00:00,CUST16800,account,opened,
2025-12-30 11:00:00,CUST16800,card,opened,
2026-01-07 11:46:00,CUST16813,account,opened,
2026-01-24 20:46:00,CUST16813,card,opened,
2026-01-30 11:10:00,CUST16816,account,opened,
2026-02-08 20:10:00,CUST16816,card,opened,
2025-12-05 12:00:00,CUST16821,account,opened,
2025-12-07 19:00:00,CUST16821,card,opened,
2026-02-18 06:00:00,CUST16828,account,opened,
2026-01-14 05:00:00,CUST16830,account,opened,
2026-01-19 14:00:00,CUST16830,card,opened,
2026-02-08 15:00:00,CUST16830,loan,applied,9428
2026-02-15 17:00:00,CUST16830,loan,approved,9428
2026-01-22 02:29:00,CUST16841,account,opened,
2026-02-01 07:29:00,CUST16841,card,opened,
2025-11-20 09:24:00,CUST16842,account,opened,
2025-12-01 16:24:00,CUST16842,card,opened,
2026-01-31 14:01:00,CUST16849,account,opened,
2026-01-29 13:33:00,CUST16852,account,opened,
2026-02-04 04:00:00,CUST16854,account,opened,
2026-02-13 13:00:00,CUST16854,card,opened,
2026-02-12 11:44:00,CUST16859,account,opened,
2026-01-10 11:00:00,CUST16862,account,opened,
2025-11-27 00:06:00,CUST16863,account,opened,
2025-11-05 13:55:00,CUST16867,account,opened,
2025-11-18 17:55:00,CUST16867,card,opened,
2025-11-22 20:13:00,CUST16879,account,opened,
2025-11-26 22:13:00,CUST16879,card,opened,
2026-02-22 19:42:00,CUST16885,account,opened,
2026-03-12 19:42:00,CUST16885,card,opened,
2026-03-04 20:42:00,CUST16885,loan,applied,20106
2026-03-14 00:42:00,CUST16885,loan,approved,20106
2026-02-14 10:00:00,CUST16889,account,opened,
2026-02-19 13:00:00,CUST16889,card,opened,
2026-02-15 20:04:00,CUST16891,account,opened,
2025-11-13 06:12:00,CUST16899,account,opened,
2025-11-23 16:12:00,CUST16899,card,opened,
2025-12-30 12:12:00,CUST16899,loan,applied,49949
2026-01-08 12:12:00,CUST16899,loan,approved,49949
2026-02-24 10:12:00,CUST16899,mortgage,applied,211876
2026-03-06 16:12:00,CUST16899,mortgage,approved,211876
2025-11-26 13:48:00,CUST16903,account,opened,
2025-12-04 16:48:00,CUST16903,card,opened,
2025-12-06 21:46:00,CUST16914,account,opened,
2025-12-26 21:46:00,CUST16914,card,opened,
2025-12-21 20:17:00,CUST16916,account,opened,
2025-12-22 23:17:00,CUST16916,card,opened,
2026-02-07 00:29:00,CUST16920,account,opened,
2026-02-03 18:05:00,CUST16930,account,opened,
2026-02-18 23:05:00,CUST16930,card,opened,
2025-11-08 01:00:00,CUST16938,account,opened,
2025-11-28 01:00:00,CUST16938,card,opened,
2026-01-16 07:45:00,CUST16949,account,opened,
2026-02-24 15:44:00,CUST16950,account,opened,
2026-02-25 05:31:00,CUST16959,account,opened,
2026-01-30 06:55:00,CUST16961,account,opened,
2026-02-07 11:55:00,CUST16961,card,opened,
2026-03-12 10:55:00,CUST16961,loan,applied,18790
2026-02-13 08:39:00,CUST16967,account,opened,
2026-02-15 12:39:00,CUST16967,card,opened,
2025-11-30 02:34:00,CUST16968,account,opened,
2026-02-20 11:25:00,CUST16978,account,opened,
2025-12-31 03:45:00,CUST16996,account,opened,
2026-02-15 00:14:00,CUST16999,account,opened,
2026-02-19 01:14:00,CUST16999,card,opened,
2026-02-05 08:00:00,CUST17000,account,opened,
2026-01-27 09:00:00,CUST17002,account,opened,
2025-11-27 13:47:00,CUST17008,account,opened,
2025-12-16 03:00:00,CUST17023,account,opened,
2026-01-20 11:17:00,CUST17025,account,opened,
2026-01-27 15:17:00,CUST17025,card,opened,
2026-02-12 17:17:00,CUST17025,loan,applied,41905
2026-02-14 22:17:00,CUST17025,loan,approved,41905
2025-12-12 09:00:00,CUST17040,account,opened,
2026-03-05 20:49:00,CUST17051,account,opened,
2025-10-22 03:00:00,CUST17052,account,opened,
2025-11-10 10:00:00,CUST17052,card,opened,
2026-02-08 11:00:00,CUST17061,account,opened,
2026-01-15 02:42:00,CUST17066,account,opened,
2026-01-15 11:42:00,CUST17066,card,opened,
2025-12-21 20:50:00,CUST17068,account,opened,
2026-01-06 00:39:00,CUST17078,account,opened,
2026-01-11 07:39:00,CUST17078,card,opened,
2025-12-26 11:25:00,CUST17086,account,opened,
2025-11-25 06:00:00,CUST17091,account,opened,
2025-11-26 11:00:00,CUST17091,card,opened,
2025-12-18 02:41:00,CUST17095,account,opened,
2026-01-05 08:41:00,CUST17095,card,opened,
2026-02-22 00:25:00,CUST17098,account,opened,
2026-03-10 05:25:00,CUST17098,card,opened,
2026-01-08 01:39:00,CUST17101,account,opened,
2026-02-05 09:00:00,CUST17103,account,opened,
